No,Nama pemilik,Nama Toko,Produk,Nama akun pembeli,Profil gambar akun,Deteksi Akun,Review /Komentar,Rating bintang,Sentimen,Source,Data_Review,Month,YEAR,LINK,,,,,,,,,,,,,,,,,,,,
1175,,,,,,,"Pokonya suka banget ,bikin mudah ,dan kalo masalah barang bagus atau zonk ya tergantung kita nya aja yang nentuin dan dari pihak tokonya juga yang ngirim ,ada harga ada kualitas sih intinya mah yaa??",,POSITIF,TOKOPEDIA,28/12/2021,December,2021,,,,,,,,,,,,,,,,,,,,,
1176,,,,,,,bocor lg bocor lg,,NEGATIF,TOKOPEDIA,05/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1177,,,,,,,Wah kacau...cek akun ane dulu dah,,NEGATIF,TOKOPEDIA,10/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1178,,,,,,,haduhh.pusing.aplikasi andalan ane nich.kudu ganti password ni,,NEGATIF,TOKOPEDIA,11/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1179,,,,,,,"Yaaah Kominfo otaknya flaaat, bikin aturan yg penting untung, giliran proteksi gak mampu...
 Apa gajinya murah yah...",,NEGATIF,TOKOPEDIA,12/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1180,,,,,,,"Sudah baik, semoga lebih baik lagi..",,POSITIF,TOKOPEDIA,21/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1181,,,,,,,Fakkk,,NEGATIF,TOKOPEDIA,25/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1182,,,,,,,Kenapa di aplikasi saya tidak ada spay later?,,POSITIF,TOKOPEDIA,06/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1183,,,,,,,"Masih ada yang perlu dipantau kualitas dr produsen,terutama barang elektronik.",,POSITIF,TOKOPEDIA,15/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1184,,,,,,,Bagus banget.. Aku puas.. Pengemasan rapi banget.. Makasih ya seller,,POSITIF,TOKOPEDIA,25/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1185,,,,,,,Bagus aplikasi nya tapi kadang agak lelet aja,,POSITIF,TOKOPEDIA,28/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1186,,,,,,,"Dampak dari kebocoran data tersebut udah bisa kita rasakan hari ini. Banyak orang yg menjadi korban doxing, penyalahgunaan identitas, penipuan, pembajakan dll.",,NEGATIF,TOKOPEDIA,12/03/2022,March,2022,,,,,,,,,,,,,,,,,,,,,
1187,,,,,,,Kualitas barang sangat baik,,POSITIF,TOKOPEDIA,21/03/2022,March,2022,,,,,,,,,,,,,,,,,,,,,
1188,,,,,,,"Dammm.... Gw beli dildo , borgol , sex toy , dan underaged slave kid. toy ketahuan donk",,NEGATIF,TOKOPEDIA,23/03/2022,March,2022,,,,,,,,,,,,,,,,,,,,,
1189,,,,,,,"Belanja nyaman, belanja aman",,POSITIF,TOKOPEDIA,03/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1190,,,,,,,musti ganti pw nih cepet2,,NEGATIF,TOKOPEDIA,11/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1191,,,,,,,pelayanan bagus,,POSITIF,TOKOPEDIA,13/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1192,,,,,,,Simple dan kompetitif,,POSITIF,TOKOPEDIA,13/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1193,,,,,,,Aduh parah,,NEGATIF,TOKOPEDIA,13/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1194,,,,,,,Aplikasi yang bagus dan sangat membantu,,POSITIF,TOKOPEDIA,18/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1195,,,,,,,Emang mereka punya mata? Mata duitan semua,,NEGATIF,TOKOPEDIA,21/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1196,,,,,,,"Ya ga bakalan di kasih tau lah...Bisa-bisa di boikot pengguna.
 Disisi lain, tokopedia ternyata masih low-end techno tentang cyber security",,NEGATIF,TOKOPEDIA,27/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1197,,,,,,,Tetap jaga kepercayaan pelanggan,,POSITIF,TOKOPEDIA,11/05/2022,May,2022,,,,,,,,,,,,,,,,,,,,,
1198,,,,,,,"Sangat disayangkan, data-data penting yang seharusnya aman tapi sekarang ada yang sudah dikuasai oleh orang yang tidak bertanggungjawab. Tapi mau bagaimana lagi, cara untuk mencegah hanyalah segera melakukan penggantian password agar lebih aman.",,NEGATIF,TOKOPEDIA,22/05/2022,May,2022,,,,,,,,,,,,,,,,,,,,,
1199,,,,,,,"Suka barang"" nya cuma pengiriman nya yang kadang terlalu lama",,POSITIF,TOKOPEDIA,23/05/2022,May,2022,,,,,,,,,,,,,,,,,,,,,
1200,,,,,,,"Tolong perbaiki lagi performa aplikasi y , masak aku beli alat elektronik total belanja ya sering lebih 5 ribu bahkan lebih dari hitungan manual, ya terpaksa aku kurangi lagi bintang y",,POSITIF,TOKOPEDIA,30/05/2022,May,2022,,,,,,,,,,,,,,,,,,,,,
1201,,,,,,,"Barang selalu sesuai...tapi masalah ongkir masih terlalu mahal (kdangan sih)tapi aku puas.pengiriman jg cepat,,,????????",,POSITIF,TOKOPEDIA,05/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1202,,,,,,,"Bagus, cuma ada beberapa yang perlu ditambah :)",,POSITIF,TOKOPEDIA,14/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1203,,,,,,,Wadoh data diri ane bijimane nih,,NEGATIF,TOKOPEDIA,20/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1204,,,,,,,gilak sih ini ampe nomor hape dan tanggal lahir ketahuan. parah,,NEGATIF,TOKOPEDIA,24/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1205,,,,,,,Semua orang sudah tau lah sophie mempermudah belanja dan aman...,,POSITIF,TOKOPEDIA,28/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1206,,,,,,,Astaga...,,NEGATIF,TOKOPEDIA,28/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1207,,,,,,,"Waduh paling sering belanja lewat tokped, cari alternatif laen mau gak mau.",,NEGATIF,TOKOPEDIA,04/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1208,,,,,,,Iklan bagus barang nya sesuai pesanan,,POSITIF,TOKOPEDIA,09/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1209,,,,,,,Unistall Tokopedia,,NEGATIF,TOKOPEDIA,09/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1210,,,,,,,shit......saatnya ganti pass,,NEGATIF,TOKOPEDIA,13/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1211,,,,,,,"ini seperti yang terjadi sebelumnya ""BL"" pernah mengalami data bocor dan sekarang terjadi lagi di ""Tokped"" rentan banget platform market place seperti BL dan Tokped kebocoran data. Semoga kedepannya bisa lebih baik lagi",,NEGATIF,TOKOPEDIA,17/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1212,,,,,,,"Bocor apa di jual ,",,NEGATIF,TOKOPEDIA,06/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1213,,,,,,,ngeri bree takutnya nomer hp kita diapa2in,,NEGATIF,TOKOPEDIA,08/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1214,,,,,,,Pindah ke oren wkwk,,NEGATIF,TOKOPEDIA,14/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1215,,,,,,,anjerrr. akun ane ilang,,NEGATIF,TOKOPEDIA,20/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1216,,,,,,,"hadoh ga si biru, si merah, si oren skg si ijo perlindungan data gada yg bener",,NEGATIF,TOKOPEDIA,20/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1217,,,,,,,Banyak gratis ongkirnya,,POSITIF,TOKOPEDIA,21/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1218,,,,,,,"waduh parah nih, harus segera diusut, kalau datanya digunakan untuk tindak kriminal bijimane ni nasibnya bener nih harusnya UU semacam perlindungan data gitu yang harusnya segera diselesaikan bukan semcam RUU KUHP atau pun RUU Cilaka dah",,NEGATIF,TOKOPEDIA,28/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1219,,,,,,,Kadang suka ngelag. Tapi rata-rata oke. Sayang voucher gratis ongkir tidak sebanyak dulu,,POSITIF,TOKOPEDIA,02/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
1220,,,,,,,"harusnya sekelas tokopedia udah lbh aware masalah keamanan data gan. mereka harusnya belajar dari bukalapak. Data2 user itu buat perusahaan spt toped, bukalapak, dan perusahaan digital itu seperti jantung mereka. Ga bisa jaga itu mereka mati",,NEGATIF,TOKOPEDIA,04/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
1221,,,,,,,wah bahaya,,NEGATIF,TOKOPEDIA,08/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
1222,,,,,,,"Saya suku belanja di aplikasi ini cuma kadang kecewanya pesanan sama barang datang tidak sesuai itu aja terus tidak ada konfirmasi apa2 , sukanya pengiriman cepet",,POSITIF,TOKOPEDIA,13/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
1223,,,,,,,"mantap harganya murah, bikin pasar ofline ngadat ??",,POSITIF,TOKOPEDIA,18/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
1224,,,,,,,untung ane gak pakai burung ini,,NEGATIF,TOKOPEDIA,27/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
1225,,,,,,,"Selama ini baru bertindak setelah ada kejadian, apa itu pencegahan? Sebagai pengawas juga tak bisa diandalkan. Sekalinya disuruh investigasi, hasilnya nihil. Jadi Kominfo sama BSSN ini gunanya apa? 
 
 Ada gunanya ga kamu berusaha keras menjaga data pribadi milik kamu selama ini?",,NEGATIF,TOKOPEDIA,07/10/2022,October,2022,,,,,,,,,,,,,,,,,,,,,
1226,,,,,,,"Alhamdulillah gak punya akun tokopedia, soale petingginya anjing peking",,NEGATIF,TOKOPEDIA,08/10/2022,October,2022,,,,,,,,,,,,,,,,,,,,,
1227,,,,,,,"Kebanyakan ngeremehin bug sih, cuma orng bloon yg bisa ngambil pelajaran dari masa lalu",,NEGATIF,TOKOPEDIA,11/10/2022,October,2022,,,,,,,,,,,,,,,,,,,,,
1228,,,,,,,"Voucher gratis ongkirnya sekarang sedikit banget,,dulu sebulan sekali dapat 2 voucher,, Sekarang enggak",,POSITIF,TOKOPEDIA,15/10/2022,October,2022,,,,,,,,,,,,,,,,,,,,,
1229,,,,,,,Produk dan pengiriman nya sesuai????,,POSITIF,TOKOPEDIA,17/10/2022,October,2022,,,,,,,,,,,,,,,,,,,,,
1230,,,,,,,"nah low
 sapa yg tanggung jawab",,NEGATIF,TOKOPEDIA,23/10/2022,October,2022,,,,,,,,,,,,,,,,,,,,,
1231,,,,,,,Serem amat sekelas Toped bisa sampe kebobolan gitu,,NEGATIF,TOKOPEDIA,28/10/2022,October,2022,,,,,,,,,,,,,,,,,,,,,
1232,,,,,,,"Padahal akhir2 ini lagi demen belanja di tokped. Bebas ongkir ama cashbacknya bener2 mantep.
 
 Gk tau malah kejadian gini",,NEGATIF,TOKOPEDIA,19/11/2022,November,2022,,,,,,,,,,,,,,,,,,,,,
1233,,,,,,,Rezim ini begitu kompleks amburadulnya. Dr segala segi. Mengenaskan. Korbannya..lagi2 rakyat,,NEGATIF,TOKOPEDIA,26/11/2022,November,2022,,,,,,,,,,,,,,,,,,,,,
1234,,,,,,,Sial.. Ane sering banget pake toped lagi. masa kudu pindah sopi. males banget sama UI nya,,NEGATIF,TOKOPEDIA,28/11/2022,November,2022,,,,,,,,,,,,,,,,,,,,,
1235,,,,,,,"terlalu fokus dengan user, lupa keamanan",,NEGATIF,TOKOPEDIA,03/12/2022,December,2022,,,,,,,,,,,,,,,,,,,,,
1236,,,,,,,"Wah parah nih, apalagi akun saya lebih dari 1 juga",,NEGATIF,TOKOPEDIA,21/12/2022,December,2022,,,,,,,,,,,,,,,,,,,,,
1237,,,,,,,"sejauh ini, selalu puas sama aplikasinya",,POSITIF,TOKOPEDIA,30/12/2022,December,2022,,,,,,,,,,,,,,,,,,,,,
1238,,,,,,,barang yg dikirim tidak sesuai pesanan,,NEGATIF,TOKOPEDIA,04/07/2020,July,2020,,,,,,,,,,,,,,,,,,,,,
1239,,,,,,,"Php, bilang isi ada diseskripsi pas dipesen berbeda, mubajir rp50.000 ternyata isinya ga cocok",,NEGATIF,TOKOPEDIA,24/05/2020,May,2020,,,,,,,,,,,,,,,,,,,,,
1240,,,,,,,Beli staples gak jual isinya... hanya sekali pake.... ckckck,,NEGATIF,TOKOPEDIA,11/10/2020,October,2020,,,,,,,,,,,,,,,,,,,,,
1241,,,,,,,"Sebaiknya kalau mau ngirim barang...diperiksa dulu gan, kondisi barangnya layak apa gak gitu loh.
 (Isinya karatan semua)",,NEGATIF,TOKOPEDIA,18/12/2020,December,2020,,,,,,,,,,,,,,,,,,,,,
1242,,,,,,,"barang datang cacat ,gak bisa di gunakan 
 harusnya sblum di kirim di coba dulu",,NEGATIF,TOKOPEDIA,06/12/2020,December,2020,,,,,,,,,,,,,,,,,,,,,
1243,,,,,,,"Kecewa baru dipakey isiya kluar sampai 2 3 buah
 Dipapan nggak nempel",,NEGATIF,TOKOPEDIA,27/09/2020,September,2020,,,,,,,,,,,,,,,,,,,,,
1244,,,,,,,"Hasil staples tidak rapat pada bidang, mungkin dapat produk cacat..hadeeuh",,NEGATIF,TOKOPEDIA,17/11/2020,November,2020,,,,,,,,,,,,,,,,,,,,,
1245,,,,,,,Barangnya rusak..kecewa berat,,NEGATIF,TOKOPEDIA,07/09/2020,September,2020,,,,,,,,,,,,,,,,,,,,,
1246,,,,,,,Beli 5 tdk bs dipakai semua,,NEGATIF,TOKOPEDIA,26/11/2020,November,2020,,,,,,,,,,,,,,,,,,,,,
1247,,,,,,,"Straples nya gk bs dipake, udh dicoba berkali2 bwt pasang jaring nyamuk straples ditembak dibahan triplek aja gk nembus udh itu harus diketok2 Palu lgi ðŸ˜¢",,NEGATIF,TOKOPEDIA,19/03/2021,March,2021,,,,,,,,,,,,,,,,,,,,,
1248,,,,,,,gagal.........................,,NEGATIF,TOKOPEDIA,04/03/2021,March,2021,,,,,,,,,,,,,,,,,,,,,
1249,,,,,,,ggdjkkjfkghfyhdjhugfvkchzndfjhadfafhjkkiutff,,NEGATIF,TOKOPEDIA,18/04/2021,April,2021,,,,,,,,,,,,,,,,,,,,,
1250,,,,,,,"SELLER TIDAK KOMUNIKATIF, NIATNYA PAKE INSTANT COURIER BIAR SEGERA SAMPAI, TP BARANG DIKIRIM 2 HARI KEMUDIAN TANPA KABAR SAMA SEKALI, DITANYA GA BERANI BALAS, UDAH NGAJUIN PEMBATALAN TETEP AJA DIKIRIM TANPA DOSA.. SEMOGA GA ADA LAGI YG BUYER DAPET PERLAKUAN KYK GINI",,NEGATIF,TOKOPEDIA,19/04/2021,April,2021,,,,,,,,,,,,,,,,,,,,,
1251,,,,,,,barang ada yg gak sesuai sama buset lama banget dikirimnya.....kapok,,NEGATIF,TOKOPEDIA,12/05/2021,May,2021,,,,,,,,,,,,,,,,,,,,,
1252,,,,,,,"Tidak recommended, kaki tidak bisa masuk, sepatu seperti sablonan, kualitas not ok",,NEGATIF,TOKOPEDIA,14/08/2021,August,2021,,,,,,,,,,,,,,,,,,,,,
1253,,,,,,,"Apakah sepatunya boleh di retur? Kualitas bahan kanan dan kiri berbeda, tebelnya beda, tinggi nya juga beda",,NEGATIF,TOKOPEDIA,13/08/2021,August,2021,,,,,,,,,,,,,,,,,,,,,
1254,,,,,,,Brng sy pesan. Uang sy transfr tp brmg tdk sy trima. Jgn. Pesan pke wahana cargo. Tdk ad solusi dr toped ut mngembalikan uang saya,,NEGATIF,TOKOPEDIA,18/06/2021,June,2021,,,,,,,,,,,,,,,,,,,,,
1255,,,,,,,"Tidak sesuai permintaan warnanya. Pas di tanya, ngaku2nya udh chat kita ga jawab. Pdhl ga ada chat ðŸ‘?ðŸ‘?",,NEGATIF,TOKOPEDIA,29/06/2021,June,2021,,,,,,,,,,,,,,,,,,,,,
1256,,,,,,,Suckkkk..............................................,,NEGATIF,TOKOPEDIA,20/09/2021,September,2021,,,,,,,,,,,,,,,,,,,,,
1257,,,,,,,Saya sangat kecewa karna ACC nya tidak lengkap,,NEGATIF,TOKOPEDIA,27/09/2021,September,2021,,,,,,,,,,,,,,,,,,,,,
1258,,,,,,,Ada 1 bagian yg tidak ada,,NEGATIF,TOKOPEDIA,10/11/2021,November,2021,,,,,,,,,,,,,,,,,,,,,
1259,,,,,,,"Kotak rusak, lem sepatunya gk bngt",,NEGATIF,TOKOPEDIA,25/09/2021,September,2021,,,,,,,,,,,,,,,,,,,,,
1260,,,,,,,"Masih bisa diklem gak nih kualitas barang sangat buruk, lemnya gak nempel pada ngelupas
 Jujur saya sangat kecewa",,NEGATIF,TOKOPEDIA,25/11/2021,November,2021,,,,,,,,,,,,,,,,,,,,,
1261,,,,,,,"Pengirimnya lama, prosesnya juga lamaaaa",,NEGATIF,TOKOPEDIA,06/12/2021,December,2021,,,,,,,,,,,,,,,,,,,,,
1262,,,,,,,Lebih teliti lg ya gan kalau ngasih informasi,,NEGATIF,TOKOPEDIA,24/09/2021,September,2021,,,,,,,,,,,,,,,,,,,,,
1263,,,,,,,"Order tanggal 19 pake JNE yes, 
 Baru sampe tanggal 25 entah salahnya dimana",,NEGATIF,TOKOPEDIA,27/12/2021,December,2021,,,,,,,,,,,,,,,,,,,,,
1264,,,,,,,"Barang nya jelek bgt , saya mau kasih ke Org pun malu , mungkin ini foto lebih bagus dari produk asli nya
 Saya tdk akan beli lagi",,NEGATIF,TOKOPEDIA,29/10/2021,October,2021,,,,,,,,,,,,,,,,,,,,,
1265,,,,,,,"awalnya lupa tulisan ukuran, dan penjual juga ga nanya,, akhirnya ukuran yg dikirim ukuran 40,, minta retur ke 42 ,, penjual cuman bilang iya doang,, ga ada action,, udah sebulan ga diproses,, yang parahnya tokpedia malah melanjutkan dana ke penjual. padahal sudah mengikuti proses komplian sesuai petunjuk tokped. Benar&#39;&#39; tidak menghargai customer.",,NEGATIF,TOKOPEDIA,17/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1266,,,,,,,"Pesen warna A yg d kirim warna B...nga ssuai klw dlam pesenan
  Abis gtu ukuranya kcillðŸ˜¢",,NEGATIF,TOKOPEDIA,25/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1267,,,,,,,"Sangat mengecwakan, pesan 2 sepatu yg dikirim hanya 1 sepatu, di wa dan dintelfon tidak permah mau bls dangkat,
 udah gitu kualitas sepatu jelek, dijamin bakal kecewa beli disini",,NEGATIF,TOKOPEDIA,25/03/2022,March,2022,,,,,,,,,,,,,,,,,,,,,
1268,,,,,,,barang sudah diterima kualitas kurang memuaskan,,NEGATIF,TOKOPEDIA,29/03/2022,March,2022,,,,,,,,,,,,,,,,,,,,,
1269,,,,,,,tidak puas.........................,,NEGATIF,TOKOPEDIA,15/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1270,,,,,,,"Mengecewakan, intinya aku sangat kecewa ðŸ˜’",,NEGATIF,TOKOPEDIA,27/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1271,,,,,,,biarkan bintang yang berbicara,,NEGATIF,TOKOPEDIA,18/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1272,,,,,,,"saya, kecewa dengan sistem pengerjaan untuk di kirim ke jasa pengiriman nya. menyediakan jasa YES (yakin esok sampai) tapi disamakan dengan pengiriman reguler. bukan salah kurir ini salah seller yg tidak segera mungkin menindak yg harusnya di prioritaskan barang yg harusnya satu hari sampai , menjadi 2 hari. entah di sengaja apa tidak ini sistem yang buruk menurut saya. selamat 28rb jasa YES nya bisa anda claim karna mereka tidak berhasil kirim 1 hari paket nya, lumayan buat tambah2 omset itu.. jika memang di sengaja selamat anda berhasil, dan membuat kekacauan yg cukup menyedihkan buat saya. tp jika tidak ya semoga kedepan lebih baik lagi. maaf ini pengalaman terburuk saya",,NEGATIF,TOKOPEDIA,28/01/2022,January,2022,,,,,,,,,,,,,,,,,,,,,
1273,,,,,,,Terlalu lama mulai tanggal 14 baru sampainya tanggal 30 hampir setengah bulan,,NEGATIF,TOKOPEDIA,23/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1274,,,,,,,"tidak puas, saya dirugikan, kualitas barang saya terima sangat buruk",,NEGATIF,TOKOPEDIA,20/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1275,,,,,,,"ukuran yg dikirim tidak sesuai, malah ukuran yg diminta seperti ditulis ulang",,NEGATIF,TOKOPEDIA,14/03/2022,March,2022,,,,,,,,,,,,,,,,,,,,,
1276,,,,,,,model pesanan sesuai tapi kualitas barang yg ditampilkan dgn barang yg diterima jauh sekali (kasar sekali),,NEGATIF,TOKOPEDIA,22/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1277,,,,,,,Kurang bagus karena gak kena klipnya jadi gak kencang,,NEGATIF,TOKOPEDIA,06/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1278,,,,,,,"Barang si oke saya pesan navy size 42 yg dikirim hitam Size 41 , dan packing nya tidak rapih ,,,",,NEGATIF,TOKOPEDIA,23/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1279,,,,,,,"Beli 2 biji, 2-2 patah di tmpt yg sama di bagian pertemuan per dgn suction.",,NEGATIF,TOKOPEDIA,20/03/2022,March,2022,,,,,,,,,,,,,,,,,,,,,
1280,,,,,,,"kualitas barang rendah tp ya sesuai harganya, juga Barang datang dengan kondisi kaca pecah.",,NEGATIF,TOKOPEDIA,13/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1281,,,,,,,Tidak memuaskan dan komplain lama respon.,,NEGATIF,TOKOPEDIA,12/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1282,,,,,,,Cek dlu bos. Gerigi penahan nya kok lepas trus.. Yg ada malah hp nya jatoh,,NEGATIF,TOKOPEDIA,27/04/2022,April,2022,,,,,,,,,,,,,,,,,,,,,
1283,,,,,,,Barang kasar banget dan tidak sesuqi dengan foto,,NEGATIF,TOKOPEDIA,22/02/2022,February,2022,,,,,,,,,,,,,,,,,,,,,
1284,,,,,,,"Kirim barang nya sdh rusak...
 Dikomplain malah ga terima maki&amp;#34; dan menghina pembeli",,NEGATIF,TOKOPEDIA,14/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1285,,,,,,,warna tdak sma dgn gambar....trima kasih,,NEGATIF,TOKOPEDIA,24/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1286,,,,,,,Penjual tidak responsif. Item dalam box tidak lengkap. Tidak bisa di gunakan. Not recommended seller.,,NEGATIF,TOKOPEDIA,21/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1287,,,,,,,Pengirimannya terlalu lama.... No rekomen deh,,NEGATIF,TOKOPEDIA,23/05/2022,May,2022,,,,,,,,,,,,,,,,,,,,,
1288,,,,,,,hp rusak ga bs dipake sama sekali.,,NEGATIF,TOKOPEDIA,05/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1289,,,,,,,Bintang yang menilai semua............,,NEGATIF,TOKOPEDIA,09/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1290,,,,,,,Batteray hp tidak original dan batteray cepat habis atau cepat lowbet,,NEGATIF,TOKOPEDIA,01/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1291,,,,,,,"Baterai baru sehari udh bau gosong ,,untung ga meledak ,,",,NEGATIF,TOKOPEDIA,12/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1292,,,,,,,"Produk buruk. Tidak bisa dipake, buang tempat sampah. Casing terbuka dan sim tidak bisa terbaca. Mending beli produk 2nd dari produk ini...",,NEGATIF,TOKOPEDIA,09/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1293,,,,,,,Tombol atas nya ga berfungsi,,NEGATIF,TOKOPEDIA,13/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1294,,,,,,,Kualitasnya tidak sesuai dg merk nya,,NEGATIF,TOKOPEDIA,02/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,,"Barang rusak semua, hp china bener2 payah, sesuai harga kualitas jelek, maklum lah, harga beda 2x lipat dgn yg asli.",,NEGATIF,TOKOPEDIA,23/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1296,,,,,,,"Beli 2 dan 1 nya gak bisa digunain, alias rusak...",,NEGATIF,TOKOPEDIA,19/07/2022,July,2022,,,,,,,,,,,,,,,,,,,,,
1297,,,,,,,Suara nya jelek bgd..nerima maupun telp..baterainya jg..gak d pake sehari habis..keypad nya jg susah,,NEGATIF,TOKOPEDIA,11/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1298,,,,,,,Sangat kecewa,,NEGATIF,TOKOPEDIA,16/06/2022,June,2022,,,,,,,,,,,,,,,,,,,,,
1299,,,,,,,Pengiriman cepat hanya hpx tdk bisa putar musik n tobol2x kurang bgs,,NEGATIF,TOKOPEDIA,28/05/2022,May,2022,,,,,,,,,,,,,,,,,,,,,
1300,,,,,,,hp mati tidak bisa digunakan,,NEGATIF,TOKOPEDIA,15/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1301,,,,,,,Barang ga bisa berfungsi dg baik.,,NEGATIF,TOKOPEDIA,09/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1302,,,,,,,"Produk mengecewakan, kualitas barang jelek",,NEGATIF,TOKOPEDIA,28/08/2022,August,2022,,,,,,,,,,,,,,,,,,,,,
1303,,,,,,,"Beli 3 produk, 2 biji baterai nya bocor, 1 biji kaga bisa di charge, mao kirim balik , ongkir dll susah",,NEGATIF,TOKOPEDIA,17/11/2022,November,2022,,,,,,,,,,,,,,,,,,,,,
1304,,,,,,,"Baterai ngedropan tiap 6jam abis padahal cuman stand by,pketan isinya cuman HP&amp;CAS gk ada dusbook....",,NEGATIF,TOKOPEDIA,15/12/2022,December,2022,,,,,,,,,,,,,,,,,,,,,
1305,,,,,,,"Barang yg dikirim warna tidak sesuai dengan pemesanan, sangat tidak berkualitas",,NEGATIF,TOKOPEDIA,27/10/2022,October,2022,,,,,,,,,,,,,,,,,,,,,
1306,,,,,,,Beli 5 unit hp disini ga ada yg satupun yg bgus.. penjual bohong.. minta solusi.,,NEGATIF,TOKOPEDIA,19/11/2022,November,2022,,,,,,,,,,,,,,,,,,,,,
1307,,,,,,,"Hp yg datang klo telfon ga ada suaranya,kecewa sekali",,NEGATIF,TOKOPEDIA,20/11/2022,November,2022,,,,,,,,,,,,,,,,,,,,,
1308,,,,,,,Produknya kw mudah rusak,,NEGATIF,TOKOPEDIA,10/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
1309,,,,,,,Barang banyak cacatnya dikomplain lambat nunggu abis garansinya pokoknya ga usah dibeli,,NEGATIF,TOKOPEDIA,19/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
1310,,,,,,,"Barang sampah bukan nokia ini, kalo jualan yg bener km... hpnya suka suka mati2 sendiri...",,NEGATIF,TOKOPEDIA,24/09/2022,September,2022,,,,,,,,,,,,,,,,,,,,,
